0
0
0
0
0
-1
0
-1
0
0
0
-2
0
0
0
-2
0
0
0
-89
8
0
5
0
7
-10
15
0
0
90
-12
0
19
14
6
0
13
-4
20
9
11
0
17
0
18
21
0
22
24
27
23
28
26
25
-3
16
91
